price,room_type,longitude,latitude,neighbourhood_group,calculated_host_listings_count,availability_365,room_type_code,neighbourhood_group_code
125,Private room,-73.73441,40.65111,Queens,1,0,1,3
48,Private room,-73.81444,40.69943,Queens,4,255,1,3
250,Entire home/apt,-73.92424,40.77134,Queens,1,180,0,3
300,Private room,-73.94203,40.81631,Manhattan,1,0,1,2
44,Private room,-73.94649,40.67947,Brooklyn,1,0,1,1
75,Private room,-73.91756,40.69143,Brooklyn,2,0,1,1
88,Entire home/apt,-74.01916,40.63863,Brooklyn,1,0,0,1
125,Entire home/apt,-73.99158,40.66933,Brooklyn,1,99,0,1
300,Entire home/apt,-73.99604,40.72022,Manhattan,1,0,0,2
250,Entire home/apt,-73.87627,40.71285,Queens,1,364,0,3
44,Private room,-73.93836,40.68562,Brooklyn,3,7,1,1
174,Private room,-73.9549,40.80989,Manhattan,5,244,1,2
199,Entire home/apt,-73.95328,40.77331,Manhattan,1,17,0,2
128,Private room,-73.94277,40.70579,Brooklyn,1,144,1,1
30,Private room,-73.95487,40.81807,Manhattan,2,0,1,2
150,Entire home/apt,-73.95515,40.71923,Brooklyn,1,0,0,1
65,Private room,-73.89507,40.74599,Queens,1,7,1,3
50,Private room,-73.93968,40.84412,Manhattan,1,0,1,2
175,Entire home/apt,-73.9149,40.8568,Bronx,1,89,0,0
86,Private room,-73.97833,40.72025,Manhattan,4,0,1,2
325,Private room,-73.99591,40.71966,Manhattan,1,0,1,2
95,Entire home/apt,-73.9467,40.78098,Manhattan,1,0,0,2
50,Private room,-73.94163,40.82794,Manhattan,3,0,1,2
250,Entire home/apt,-73.98914,40.71954,Manhattan,1,0,0,2
165,Entire home/apt,-73.9793,40.67587,Brooklyn,2,73,0,1
150,Entire home/apt,-73.98371,40.76877,Manhattan,1,0,0,2
90,Entire home/apt,-73.94673,40.68899,Brooklyn,1,158,0,1
156,Private room,-73.98882,40.77455,Manhattan,3,68,1,2
110,Entire home/apt,-73.94304,40.74726,Queens,1,0,0,3
70,Private room,-73.96038,40.71318,Brooklyn,1,0,1,1
154,Entire home/apt,-73.91628,40.68742,Brooklyn,3,341,0,1
85,Private room,-73.95484,40.80999,Manhattan,2,0,1,2
299,Entire home/apt,-73.9205,40.70808,Brooklyn,2,0,0,1
40,Private room,-73.86343,40.81728,Bronx,2,365,1,0
85,Private room,-73.95269,40.80839,Manhattan,2,0,1,2
127,Entire home/apt,-73.94873,40.78996,Manhattan,1,0,0,2
80,Private room,-73.90268,40.87847,Bronx,1,0,1,0
195,Entire home/apt,-73.984,40.7266,Manhattan,1,0,0,2
25,Shared room,-73.95277,40.81956,Manhattan,2,7,2,2
35,Private room,-73.89516,40.70839,Queens,1,0,1,3
250,Entire home/apt,-73.99218,40.72617,Manhattan,2,0,0,2
120,Entire home/apt,-73.96151,40.65851,Brooklyn,1,0,0,1
139,Entire home/apt,-73.9511,40.77719,Manhattan,1,14,0,2
100,Private room,-73.95827,40.71023,Brooklyn,1,0,1,1
90,Entire home/apt,-73.8839,40.7434,Queens,2,0,0,3
150,Private room,-73.98976,40.77158,Manhattan,1,365,1,2
82,Private room,-73.99664,40.74785,Manhattan,5,309,1,2
125,Entire home/apt,-73.92028,40.80889,Bronx,1,6,0,0
40,Private room,-73.9908,40.75949,Manhattan,1,65,1,2
80,Private room,-73.90933,40.68826,Brooklyn,3,207,1,1
40,Private room,-73.9216,40.68551,Brooklyn,2,0,1,1
85,Entire home/apt,-73.94547,40.74679,Queens,1,0,0,3
185,Entire home/apt,-73.99362,40.76131,Manhattan,1,172,0,2
215,Entire home/apt,-73.984,40.72436,Manhattan,1,234,0,2
45,Private room,-73.89021,40.75239,Queens,1,0,1,3
150,Entire home/apt,-73.95958,40.67257,Brooklyn,1,135,0,1
65,Private room,-73.92613,40.76818,Queens,1,319,1,3
190,Entire home/apt,-73.98307,40.72171,Manhattan,1,41,0,2
60,Private room,-73.94153,40.78671,Manhattan,1,55,1,2
175,Entire home/apt,-73.99102,40.72269,Manhattan,1,2,0,2
60,Shared room,-73.96032,40.67366,Brooklyn,1,0,2,1
250,Entire home/apt,-73.99111,40.72469,Manhattan,1,0,0,2
288,Entire home/apt,-73.99654,40.76893,Manhattan,2,300,0,2
100,Entire home/apt,-73.96018,40.68839,Brooklyn,1,65,0,1
95,Private room,-73.99898,40.74314,Manhattan,1,0,1,2
50,Private room,-73.94368,40.68602,Brooklyn,7,0,1,1
200,Private room,-73.98129,40.72251,Manhattan,1,0,1,2
110,Entire home/apt,-73.94225,40.69119,Brooklyn,2,130,0,1
60,Shared room,-73.97665,40.78428,Manhattan,4,77,2,2
143,Private room,-73.99041,40.75873,Manhattan,4,365,1,2
97,Entire home/apt,-73.96784,40.64016,Brooklyn,1,0,0,1
150,Entire home/apt,-73.95118,40.82794,Manhattan,1,69,0,2
138,Entire home/apt,-73.97755,40.74866,Manhattan,1,188,0,2
200,Entire home/apt,-73.94331,40.81032,Manhattan,1,0,0,2
50,Entire home/apt,-73.93807,40.68623,Brooklyn,5,70,0,1
65,Private room,-73.94418,40.69284,Brooklyn,3,70,1,1
245,Entire home/apt,-73.94667,40.81222,Manhattan,1,135,0,2
100,Entire home/apt,-73.92244,40.67186,Brooklyn,1,0,0,1
60,Private room,-73.93949,40.71226,Brooklyn,1,13,1,1
89,Entire home/apt,-73.92024,40.70327,Brooklyn,1,11,0,1
51,Private room,-73.93623,40.85083,Manhattan,1,0,1,2
150,Entire home/apt,-73.94242,40.68578,Brooklyn,7,0,0,1
110,Entire home/apt,-73.94828,40.67506,Brooklyn,1,0,0,1
230,Entire home/apt,-73.98324,40.76673,Manhattan,1,0,0,2
119,Private room,-73.99082,40.76457,Manhattan,3,159,1,2
44,Private room,-73.94231,40.68558,Brooklyn,7,0,1,1
80,Private room,-73.92039,40.70766,Brooklyn,1,12,1,1
233,Entire home/apt,-73.95534,40.77183,Manhattan,2,154,0,2
150,Entire home/apt,-73.94731,40.8107,Manhattan,1,0,0,2
115,Entire home/apt,-73.95615,40.72031,Brooklyn,1,0,0,1
60,Private room,-73.96246,40.65114,Brooklyn,1,0,1,1
150,Private room,-73.95205,40.77904,Manhattan,1,0,1,2
70,Private room,-73.95896,40.71171,Brooklyn,1,0,1,1
75,Private room,-73.95594,40.77296,Manhattan,2,62,1,2
109,Entire home/apt,-73.93913,40.66719,Brooklyn,1,1,0,1
65,Private room,-73.95888,40.64766,Brooklyn,1,66,1,1
210,Entire home/apt,-73.95006,40.82167,Manhattan,3,88,0,2
145,Private room,-73.9706,40.75089,Manhattan,2,0,1,2
40,Private room,-73.93804,40.68444,Brooklyn,3,8,1,1
180,Entire home/apt,-73.94144,40.79104,Manhattan,1,41,0,2
40,Private room,-73.87232,40.76555,Queens,5,0,1,3
75,Shared room,-73.94304,40.83433,Manhattan,1,0,2,2
40,Private room,-73.81304,40.69938,Queens,4,229,1,3
128,Entire home/apt,-73.99877,40.74184,Manhattan,1,0,0,2
36,Private room,-73.94541,40.83089,Manhattan,1,0,1,2
85,Entire home/apt,-73.95884,40.6918,Brooklyn,1,6,0,1
173,Entire home/apt,-73.95221,40.80111,Manhattan,1,92,0,2
150,Entire home/apt,-73.94336,40.72168,Brooklyn,1,41,0,1
200,Entire home/apt,-73.9616,40.68499,Brooklyn,1,0,0,1
98,Entire home/apt,-73.74172,40.71195,Queens,1,356,0,3
69,Private room,-74.00293,40.67634,Brooklyn,1,86,1,1
142,Entire home/apt,-73.95516,40.68589,Brooklyn,2,0,0,1
180,Entire home/apt,-73.95357,40.82523,Manhattan,1,0,0,2
150,Entire home/apt,-73.96498,40.71072,Brooklyn,1,13,0,1
100,Private room,-73.94915,40.79109,Manhattan,2,40,1,2
125,Entire home/apt,-73.99653,40.67585,Brooklyn,1,0,0,1
175,Entire home/apt,-73.94279,40.71975,Brooklyn,1,0,0,1
66,Private room,-73.96245,40.71523,Brooklyn,2,0,1,1
150,Private room,-73.99334,40.76636,Manhattan,2,88,1,2
79,Private room,-73.94717,40.81953,Manhattan,1,26,1,2
66,Private room,-73.96358,40.71536,Brooklyn,2,0,1,1
85,Private room,-73.91986,40.70121,Brooklyn,4,58,1,1
125,Entire home/apt,-73.96496,40.80605,Manhattan,1,25,0,2
89,Private room,-73.92297,40.70154,Brooklyn,1,0,1,1
105,Entire home/apt,-73.97824,40.67643,Brooklyn,1,0,0,1
120,Private room,-73.95815,40.71563,Brooklyn,1,0,1,1
56,Shared room,-73.99987,40.72849,Manhattan,2,0,2,2
129,Private room,-73.96629,40.80272,Manhattan,2,365,1,2
180,Entire home/apt,-73.99766,40.74387,Manhattan,1,20,0,2
35,Shared room,-73.96163,40.7141,Brooklyn,3,0,2,1
130,Private room,-73.98216,40.74557,Manhattan,1,0,1,2
35,Private room,-73.92752,40.70067,Brooklyn,3,29,1,1
25,Private room,-73.92848,40.70031,Brooklyn,3,3,1,1
150,Entire home/apt,-73.96134,40.76241,Manhattan,1,0,0,2
120,Entire home/apt,-73.95937,40.72865,Brooklyn,1,0,0,1
60,Private room,-73.94937,40.71766,Brooklyn,3,0,1,1
90,Private room,-73.76417,40.66668,Queens,4,84,1,3
109,Entire home/apt,-73.95427,40.71719,Brooklyn,1,0,0,1
70,Private room,-73.98235,40.74155,Manhattan,2,3,1,2
145,Entire home/apt,-73.98601,40.73073,Manhattan,1,7,0,2
200,Private room,-74.00901,40.71844,Manhattan,1,0,1,2
225,Entire home/apt,-73.98542,40.72035,Manhattan,2,0,0,2
200,Entire home/apt,-73.97585,40.78025,Manhattan,1,0,0,2
40,Private room,-73.72954,40.75612,Queens,5,252,1,3
75,Private room,-73.91519,40.68818,Brooklyn,8,365,1,1
85,Private room,-73.99515,40.7497,Manhattan,5,292,1,2
145,Entire home/apt,-73.98971,40.70223,Brooklyn,1,0,0,1
150,Entire home/apt,-73.95739,40.80543,Manhattan,1,2,0,2
100,Entire home/apt,-73.94792,40.67592,Brooklyn,1,0,0,1
100,Entire home/apt,-73.94055,40.74622,Queens,1,0,0,3
42,Private room,-73.91805,40.69059,Brooklyn,1,0,1,1
299,Entire home/apt,-73.95454,40.77196,Manhattan,1,0,0,2
50,Private room,-73.94235,40.69657,Brooklyn,1,12,1,1
200,Entire home/apt,-73.96122,40.76369,Manhattan,87,364,0,2
105,Entire home/apt,-73.94829,40.80639,Manhattan,2,195,0,2
60,Private room,-73.90441,40.69242,Brooklyn,1,141,1,1
175,Entire home/apt,-73.94713,40.81535,Manhattan,1,1,0,2
114,Entire home/apt,-73.92682,40.82276,Bronx,1,283,0,0
62,Entire home/apt,-73.90666,40.65732,Brooklyn,1,0,0,1
160,Entire home/apt,-73.98738,40.74703,Manhattan,1,327,0,2
184,Private room,-73.9495,40.70907,Brooklyn,2,0,1,1
299,Shared room,-73.98554,40.76565,Manhattan,5,188,2,2
103,Private room,-73.98777,40.73352,Manhattan,1,0,1,2
225,Entire home/apt,-73.95609,40.76767,Manhattan,1,0,0,2
249,Entire home/apt,-73.95338,40.82056,Manhattan,1,0,0,2
75,Entire home/apt,-73.88285,40.66372,Brooklyn,2,151,0,1
175,Entire home/apt,-73.9781,40.74689,Manhattan,1,0,0,2
58,Private room,-73.93618,40.71227,Brooklyn,1,88,1,1
250,Entire home/apt,-73.98923,40.72077,Manhattan,1,0,0,2
110,Entire home/apt,-73.99056,40.71601,Manhattan,1,0,0,2
150,Entire home/apt,-73.9523,40.72468,Brooklyn,2,0,0,1
60,Private room,-73.95908,40.68994,Brooklyn,1,0,1,1
65,Entire home/apt,-73.91606,40.63895,Brooklyn,3,305,0,1
60,Private room,-73.91125,40.82251,Bronx,1,90,1,0
80,Private room,-73.9482,40.66308,Brooklyn,1,0,1,1
25,Private room,-73.92904,40.6847,Brooklyn,1,34,1,1
150,Entire home/apt,-73.95572,40.69147,Brooklyn,1,0,0,1
170,Entire home/apt,-73.97462,40.78858,Manhattan,1,0,0,2
70,Entire home/apt,-73.85206,40.7081,Queens,2,225,0,3
65,Private room,-73.89817,40.64963,Brooklyn,4,37,1,1
55,Private room,-74.12866,40.63118,Staten Island,5,355,1,4
215,Entire home/apt,-74.01325,40.71018,Manhattan,1,0,0,2
90,Entire home/apt,-73.91163,40.67664,Brooklyn,1,253,0,1
110,Entire home/apt,-73.74167,40.68021,Queens,1,170,0,3
30,Private room,-74.03162,40.6338,Brooklyn,1,0,1,1
95,Entire home/apt,-73.94549,40.82621,Manhattan,1,41,0,2
35,Private room,-73.94643,40.66376,Brooklyn,2,52,1,1
70,Private room,-73.8347,40.71711,Queens,1,93,1,3
150,Private room,-73.98812,40.76254,Manhattan,3,24,1,2
80,Entire home/apt,-73.95535,40.71873,Brooklyn,1,12,0,1
160,Entire home/apt,-73.9789,40.74484,Manhattan,1,0,0,2
90,Entire home/apt,-74.00186,40.67831,Brooklyn,3,0,0,1
196,Entire home/apt,-73.99385,40.7008,Brooklyn,1,96,0,1
62,Private room,-73.93192,40.68903,Brooklyn,1,0,1,1
36,Private room,-73.90447,40.68,Brooklyn,3,326,1,1
143,Private room,-74.009,40.70507,Manhattan,1,0,1,2
120,Entire home/apt,-73.98843,40.7661,Manhattan,1,0,0,2
129,Entire home/apt,-73.97994,40.68111,Brooklyn,1,12,0,1
32,Private room,-73.91278,40.69881,Brooklyn,1,0,1,1
48,Private room,-73.89624,40.70341,Queens,1,231,1,3
150,Entire home/apt,-73.97642,40.74819,Manhattan,1,26,0,2
250,Entire home/apt,-74.00775,40.7251,Manhattan,1,0,0,2
70,Private room,-73.98347,40.72052,Manhattan,1,0,1,2
100,Private room,-73.96633,40.69471,Brooklyn,1,89,1,1
40,Private room,-73.91455,40.70707,Queens,1,0,1,3
110,Entire home/apt,-73.99157,40.7141,Manhattan,1,15,0,2
200,Entire home/apt,-73.9587,40.76667,Manhattan,1,158,0,2
250,Entire home/apt,-73.99918,40.74379,Manhattan,1,253,0,2
60,Private room,-73.96268,40.71218,Brooklyn,1,0,1,1
60,Private room,-73.9535,40.6739,Brooklyn,1,0,1,1
125,Entire home/apt,-74.08399,40.64591,Staten Island,1,319,0,4
85,Entire home/apt,-73.91992,40.77511,Queens,1,46,0,3
140,Entire home/apt,-73.95785,40.71167,Brooklyn,1,0,0,1
67,Private room,-73.9516,40.8236,Manhattan,1,160,1,2
50,Entire home/apt,-73.90342,40.82995,Bronx,1,0,0,0
300,Private room,-73.98238,40.76391,Manhattan,1,0,1,2
75,Private room,-73.95787,40.71152,Brooklyn,2,307,1,1
140,Entire home/apt,-73.91387,40.7088,Queens,1,230,0,3
165,Entire home/apt,-73.96556,40.71341,Brooklyn,1,10,0,1
100,Private room,-74.00465,40.72986,Manhattan,1,0,1,2
100,Entire home/apt,-73.94973,40.71549,Brooklyn,4,332,0,1
55,Private room,-73.93419,40.7539,Queens,9,285,1,3
100,Entire home/apt,-73.95087,40.7163,Brooklyn,4,323,0,1
108,Entire home/apt,-73.92738,40.75766,Queens,1,0,0,3
42,Shared room,-73.93384,40.6985,Brooklyn,2,365,2,1
39,Private room,-73.95804,40.65182,Brooklyn,1,0,1,1
100,Entire home/apt,-73.95338,40.69095,Brooklyn,2,189,0,1
95,Entire home/apt,-73.92377,40.70393,Brooklyn,1,34,0,1
140,Entire home/apt,-73.98597,40.73625,Manhattan,1,29,0,2
110,Entire home/apt,-73.95426,40.73279,Brooklyn,1,0,0,1
300,Entire home/apt,-73.93907,40.75331,Queens,2,221,0,3
70,Entire home/apt,-73.88407,40.6697,Brooklyn,1,64,0,1
85,Private room,-73.82822,40.76573,Queens,1,171,1,3
55,Entire home/apt,-73.95991,40.64116,Brooklyn,1,5,0,1
120,Private room,-73.95821,40.71564,Brooklyn,1,0,1,1
45,Shared room,-73.95108,40.72552,Brooklyn,1,0,2,1
125,Entire home/apt,-73.93011,40.7574,Queens,1,83,0,3
80,Private room,-73.99656,40.72394,Manhattan,2,0,1,2
300,Entire home/apt,-73.98547,40.74607,Manhattan,1,0,0,2
99,Entire home/apt,-73.93306,40.85561,Manhattan,1,0,0,2
71,Private room,-73.93914,40.7647,Queens,6,360,1,3
95,Entire home/apt,-73.91145,40.62052,Brooklyn,2,4,0,1
123,Entire home/apt,-73.92009,40.76129,Queens,1,126,0,3
80,Entire home/apt,-73.94147,40.68709,Brooklyn,2,248,0,1
95,Entire home/apt,-73.88468,40.74763,Queens,5,168,0,3
110,Entire home/apt,-73.90875,40.82245,Bronx,1,0,0,0
90,Entire home/apt,-73.93508,40.76654,Queens,1,0,0,3
100,Entire home/apt,-73.94339,40.69119,Brooklyn,1,0,0,1
75,Private room,-73.942,40.84859,Manhattan,2,56,1,2
150,Private room,-73.93736,40.66389,Brooklyn,3,66,1,1
55,Private room,-74.02958,40.62245,Brooklyn,1,0,1,1
120,Entire home/apt,-73.95958,40.6452,Brooklyn,1,0,0,1
165,Entire home/apt,-74.0013,40.73054,Manhattan,1,0,0,2
150,Entire home/apt,-73.95427,40.66598,Brooklyn,1,0,0,1
58,Private room,-73.88167,40.74403,Queens,5,257,1,3
150,Entire home/apt,-73.94346,40.71547,Brooklyn,1,160,0,1
60,Private room,-73.98137,40.66993,Brooklyn,1,6,1,1
250,Entire home/apt,-73.9545,40.71807,Brooklyn,1,0,0,1
315,Entire home/apt,-73.98198,40.77845,Manhattan,1,7,0,2
75,Private room,-73.95781,40.80967,Manhattan,1,0,1,2
125,Entire home/apt,-73.94189,40.71259,Brooklyn,1,11,0,1
80,Private room,-73.7683,40.6611,Queens,3,26,1,3
32,Private room,-74.08406,40.59746,Staten Island,8,315,1,4
32,Entire home/apt,-73.97128,40.63178,Brooklyn,1,0,0,1
80,Private room,-73.95154,40.80169,Manhattan,1,39,1,2
69,Private room,-73.9366,40.82148,Manhattan,2,28,1,2
200,Entire home/apt,-73.99454,40.7237,Manhattan,1,1,0,2
150,Private room,-73.9697,40.79741,Manhattan,1,63,1,2
50,Private room,-73.91745,40.6717,Brooklyn,2,174,1,1
48,Private room,-73.94251,40.6777,Brooklyn,3,0,1,1
49,Private room,-73.95893,40.69169,Brooklyn,2,0,1,1
150,Shared room,-73.97578,40.74567,Manhattan,1,14,2,2
230,Entire home/apt,-73.99438,40.75744,Manhattan,1,120,0,2
90,Private room,-73.95766,40.712,Brooklyn,3,117,1,1
75,Private room,-73.98865,40.72728,Manhattan,1,27,1,2
89,Private room,-73.8847,40.67929,Brooklyn,1,74,1,1
150,Entire home/apt,-73.84726,40.68146,Queens,4,51,0,3
200,Entire home/apt,-73.97108,40.68814,Brooklyn,1,0,0,1
65,Private room,-73.90269,40.77219,Queens,1,60,1,3
94,Private room,-73.95541,40.67254,Brooklyn,1,0,1,1
95,Entire home/apt,-73.93398,40.6906,Brooklyn,2,0,0,1
159,Entire home/apt,-73.92244,40.69723,Brooklyn,4,352,0,1
150,Entire home/apt,-73.92894,40.681,Brooklyn,1,0,0,1
159,Entire home/apt,-73.92244,40.69809,Brooklyn,4,357,0,1
80,Private room,-73.94218,40.83294,Manhattan,1,0,1,2
190,Entire home/apt,-73.99522,40.71932,Manhattan,11,61,0,2
70,Private room,-73.93757,40.79697,Manhattan,1,0,1,2
59,Private room,-73.99763,40.68631,Brooklyn,1,0,1,1
190,Entire home/apt,-73.9965,40.7192,Manhattan,11,328,0,2
200,Entire home/apt,-73.94063,40.69258,Brooklyn,1,0,0,1
69,Private room,-73.92656,40.7674,Queens,1,349,1,3
70,Private room,-73.94666,40.71078,Brooklyn,1,0,1,1
170,Entire home/apt,-74.00097,40.72856,Manhattan,1,0,0,2
133,Entire home/apt,-73.99298,40.76132,Manhattan,91,4,0,2
60,Private room,-73.94242,40.70883,Brooklyn,1,0,1,1
50,Private room,-73.9387,40.68549,Brooklyn,5,4,1,1
90,Entire home/apt,-73.81435,40.69659,Queens,1,283,0,3
235,Entire home/apt,-73.97913,40.67497,Brooklyn,2,219,0,1
59,Shared room,-73.96237,40.77316,Manhattan,1,0,2,2
100,Entire home/apt,-73.94428,40.7255,Brooklyn,1,1,0,1
51,Private room,-73.91138,40.68741,Brooklyn,8,175,1,1
65,Private room,-73.80809,40.73858,Queens,1,364,1,3
95,Private room,-73.94489,40.71846,Brooklyn,3,0,1,1
50,Private room,-73.84262,40.68918,Queens,1,363,1,3
68,Shared room,-73.98682,40.7614,Manhattan,3,0,2,2
35,Private room,-74.01337,40.64046,Brooklyn,1,0,1,1
110,Entire home/apt,-73.91971,40.86406,Manhattan,1,19,0,2
70,Private room,-73.95935,40.71075,Brooklyn,1,0,1,1
65,Private room,-73.96293,40.65021,Brooklyn,1,310,1,1
145,Entire home/apt,-73.97293,40.78737,Manhattan,1,110,0,2
125,Private room,-73.98757,40.76914,Manhattan,4,95,1,2
250,Entire home/apt,-73.98311,40.67023,Brooklyn,1,2,0,1
275,Entire home/apt,-73.98069,40.74128,Manhattan,1,66,0,2
31,Private room,-73.92176,40.6777,Brooklyn,1,0,1,1
125,Private room,-73.98798,40.76945,Manhattan,4,74,1,2
55,Private room,-73.91976,40.76168,Queens,1,0,1,3
32,Private room,-73.91283,40.68315,Brooklyn,1,0,1,1
65,Private room,-73.97865,40.68081,Brooklyn,1,0,1,1
75,Private room,-73.96447,40.67502,Brooklyn,2,66,1,1
65,Private room,-73.87245,40.76876,Queens,6,336,1,3
84,Entire home/apt,-73.91369,40.64105,Brooklyn,1,224,0,1
90,Private room,-73.94209,40.78704,Manhattan,2,0,1,2
150,Entire home/apt,-73.98298,40.66394,Brooklyn,1,0,0,1
185,Entire home/apt,-73.94932,40.79474,Manhattan,1,65,0,2
47,Private room,-73.94967,40.68594,Brooklyn,1,0,1,1
85,Private room,-73.95192,40.79281,Manhattan,2,0,1,2
60,Private room,-73.9237,40.76219,Queens,1,0,1,3
200,Entire home/apt,-73.95156,40.77736,Manhattan,33,325,0,2
160,Entire home/apt,-73.94998,40.77768,Manhattan,33,324,0,2
50,Private room,-73.93885,40.68471,Brooklyn,5,10,1,1
107,Entire home/apt,-73.9634,40.71209,Brooklyn,1,9,0,1
120,Shared room,-73.99198,40.72549,Manhattan,1,0,2,2
150,Entire home/apt,-73.95195,40.68969,Brooklyn,1,48,0,1
65,Private room,-73.93039,40.70443,Brooklyn,1,249,1,1
40,Private room,-73.99214,40.6723,Brooklyn,1,0,1,1
52,Private room,-73.9255,40.70361,Brooklyn,1,0,1,1
219,Entire home/apt,-73.95926,40.71829,Brooklyn,1,257,0,1
130,Private room,-73.94956,40.78988,Manhattan,1,8,1,2
157,Entire home/apt,-73.97806,40.72052,Manhattan,4,0,0,2
100,Private room,-74.00447,40.70812,Manhattan,1,0,1,2
48,Private room,-73.80417,40.75456,Queens,1,39,1,3
60,Private room,-73.87336,40.77046,Queens,6,351,1,3
100,Entire home/apt,-73.95129,40.7151,Brooklyn,4,233,0,1
45,Private room,-73.91933,40.70312,Brooklyn,1,0,1,1
48,Private room,-73.90639,40.67794,Brooklyn,5,235,1,1
125,Private room,-73.95807,40.72174,Brooklyn,2,2,1,1
118,Entire home/apt,-73.97449,40.79307,Manhattan,1,0,0,2
116,Entire home/apt,-73.97869,40.78544,Manhattan,1,0,0,2
55,Private room,-73.95453,40.82397,Manhattan,6,95,1,2
55,Private room,-73.82904,40.76498,Queens,3,78,1,3
85,Private room,-73.82979,40.76519,Queens,3,85,1,3
47,Private room,-73.90623,40.7762,Queens,1,0,1,3
80,Private room,-73.98404,40.72625,Manhattan,2,97,1,2
40,Entire home/apt,-73.82653,40.70269,Queens,1,44,0,3
102,Entire home/apt,-73.94978,40.70632,Brooklyn,1,0,0,1
75,Entire home/apt,-73.83351,40.89215,Bronx,1,148,0,0
69,Private room,-73.95149,40.71372,Brooklyn,1,0,1,1
59,Private room,-73.9473,40.82841,Manhattan,1,0,1,2
70,Private room,-73.987,40.67889,Brooklyn,2,29,1,1
90,Private room,-73.98165,40.72552,Manhattan,1,0,1,2
35,Private room,-73.93245,40.8556,Manhattan,1,2,1,2
50,Private room,-73.93796,40.81866,Manhattan,1,0,1,2
100,Entire home/apt,-73.96446,40.67807,Brooklyn,1,0,0,1
80,Entire home/apt,-73.93684,40.81865,Manhattan,1,47,0,2
120,Private room,-73.9554,40.67452,Brooklyn,1,0,1,1
75,Private room,-73.91685,40.69104,Brooklyn,2,0,1,1
48,Private room,-73.90814,40.67653,Brooklyn,5,243,1,1
40,Private room,-73.9278,40.76818,Queens,1,343,1,3
50,Private room,-73.8815,40.83079,Bronx,2,283,1,0
210,Entire home/apt,-73.97843,40.7582,Manhattan,1,340,0,2
120,Private room,-73.91304,40.70316,Brooklyn,2,0,1,1
62,Private room,-73.96532,40.67411,Brooklyn,1,63,1,1
45,Private room,-73.92208,40.68207,Brooklyn,1,0,1,1
54,Private room,-73.92263,40.8118,Bronx,1,0,1,0
75,Private room,-73.84717,40.6776,Queens,1,83,1,3
66,Entire home/apt,-73.95366,40.67593,Brooklyn,1,44,0,1
44,Private room,-73.92362,40.70253,Brooklyn,1,0,1,1
65,Private room,-73.92931,40.70239,Brooklyn,1,52,1,1
70,Private room,-73.95983,40.69129,Brooklyn,1,189,1,1
249,Entire home/apt,-73.9928,40.72632,Manhattan,1,0,0,2
128,Entire home/apt,-73.76712,40.68054,Queens,1,164,0,3
128,Entire home/apt,-73.94526,40.67133,Brooklyn,1,0,0,1
50,Private room,-73.95329,40.68344,Brooklyn,2,0,1,1
150,Entire home/apt,-73.95179,40.78743,Manhattan,1,0,0,2
75,Private room,-73.94378,40.71387,Brooklyn,1,0,1,1
60,Private room,-73.92205,40.70113,Brooklyn,2,0,1,1
80,Private room,-73.97904,40.72179,Manhattan,1,0,1,2
40,Private room,-73.9054,40.74485,Queens,3,332,1,3
60,Private room,-73.94998,40.82604,Manhattan,1,0,1,2
125,Entire home/apt,-73.91742,40.7479,Queens,1,0,0,3
75,Private room,-73.98099,40.73801,Manhattan,1,0,1,2
30,Private room,-74.08389,40.63333,Staten Island,3,176,1,4
199,Entire home/apt,-73.98057,40.78901,Manhattan,1,12,0,2
100,Private room,-74.02939,40.63435,Brooklyn,1,179,1,1
47,Private room,-73.92422,40.86471,Manhattan,2,0,1,2
70,Entire home/apt,-73.95751,40.67577,Brooklyn,1,0,0,1
265,Entire home/apt,-73.95641,40.69374,Brooklyn,34,309,0,1
60,Shared room,-73.97648,40.78481,Manhattan,4,88,2,2
33,Shared room,-73.98808,40.71136,Manhattan,28,308,2,2
29,Shared room,-73.98863,40.71021,Manhattan,28,341,2,2
60,Shared room,-73.97663,40.78617,Manhattan,4,81,2,2
